Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh)
05/04/2021 15:42:05.978,79971.77604,1830.074,5,2,3.544319153,-9.900079727,123.3938065,84.06696,477.2445679,320.36
05/04/2021 15:42:15.978,79981.77694,1840.0749,5,2,3.544647217,-9.900044441,123.3938065,84.09441,477.2445679,320.4574
05/04/2021 15:42:25.979,79991.77734,1850.0753,5,2,3.544536591,-9.899995804,123.3938065,84.12185,477.2445679,320.5547
05/04/2021 15:42:35.979,80001.77744,1860.0754,5,2,3.544425964,-9.899944305,123.3938065,84.14929,477.2445679,320.6519
05/04/2021 15:42:45.979,80011.77794,1870.0759,5,2,3.5440979,-9.899906158,123.3938065,84.17674,477.2445679,320.7492
05/04/2021 15:42:55.980,80021.77854,1880.0765,5,2,3.543540955,-9.899944305,123.3938065,84.20419,477.2445679,320.8465
05/04/2021 15:43:05.981,80031.77954,1890.0775,5,2,3.544319153,-9.899918556,123.3938065,84.23164,477.2445679,320.9437
05/04/2021 15:43:15.981,80041.77994,1900.0779,5,2,3.543319702,-9.899956703,123.3938065,84.25909,477.2445679,321.041
05/04/2021 15:43:25.982,80051.78004,1910.078,5,2,3.543540955,-9.899906158,123.3938065,84.28653,477.2445679,321.1383
05/04/2021 15:43:35.982,80061.78034,1920.0783,5,2,3.543209076,-9.899953842,123.3938065,84.31397,477.2445679,321.2355
05/04/2021 15:43:45.982,80071.78034,1930.0783,5,2,3.543762207,-9.899949074,123.3938065,84.34143,477.2445679,321.3328
05/04/2021 15:43:55.982,80081.78074,1940.0787,5,2,3.543987274,-9.900125504,123.3938065,84.36887,477.2445679,321.4301
05/04/2021 15:44:05.983,80091.78144,1950.0794,5,2,3.543540955,-9.900001526,123.3938065,84.39632,477.2445679,321.5273
05/04/2021 15:44:15.984,80101.78224,1960.0802,5,2,3.543209076,-9.900097847,123.3938065,84.42377,477.2445679,321.6246
05/04/2021 15:44:25.984,80111.78234,1970.0803,5,2,3.54265976,-9.899895668,123.3938065,84.45122,477.2445679,321.7218
05/04/2021 15:44:35.984,80121.78284,1980.0808,5,2,3.542770386,-9.899915695,123.3938065,84.47867,477.2445679,321.8191
05/04/2021 15:44:45.985,80131.78344,1990.0814,5,2,3.542991638,-9.899845123,123.3938065,84.50612,477.2445679,321.9163
05/04/2021 15:44:55.985,80141.78354,2000.0815,5,2,3.54265976,-9.899998665,123.3938065,84.53358,477.2445679,322.0136
05/04/2021 15:45:05.985,80151.78384,2010.0818,5,2,3.541992188,-9.899906158,123.3938065,84.56102,477.2445679,322.1108
05/04/2021 15:45:15.986,80161.78484,2020.0828,5,2,3.54221344,-9.899930954,123.3938065,84.58847,477.2445679,322.2081
05/04/2021 15:45:25.987,80171.78534,2030.0833,5,2,3.542549133,-9.899941444,123.3938065,84.61592,477.2445679,322.3053
05/04/2021 15:45:35.987,80181.78574,2040.0837,5,2,3.542102814,-9.899938583,123.3938065,84.64337,477.2445679,322.4025
05/04/2021 15:45:45.987,80191.78584,2050.0838,5,2,3.541770935,-9.899800301,123.3938065,84.67082,477.2445679,322.4998
05/04/2021 15:45:55.988,80201.78614,2060.0841,5,2,3.541881561,-9.90004921,123.3938065,84.69827,477.2445679,322.597
05/04/2021 15:46:05.988,80211.78674,2070.0847,5,2,3.541553497,-9.899964333,123.3938065,84.72572,477.2445679,322.6942
05/04/2021 15:46:15.989,80221.78704,2080.085,5,2,3.541553497,-9.899991035,123.3938065,84.75317,477.2445679,322.7914
05/04/2021 15:46:25.989,80231.78784,2090.0858,5,2,3.541992188,-9.900122643,123.3938065,84.78063,477.2445679,322.8887
05/04/2021 15:46:35.990,80241.78814,2100.0861,5,2,3.541881561,-9.89987278,123.3938065,84.80808,477.2445679,322.9859
05/04/2021 15:46:45.990,80251.78844,2110.0864,5,2,3.541332245,-9.899949074,123.3938065,84.83553,477.2445679,323.0831
05/04/2021 15:46:55.991,80261.78914,2120.0871,5,2,3.541442871,-9.900001526,123.3938065,84.86298,477.2445679,323.1803
05/04/2021 15:47:05.991,80271.78914,2130.0871,5,2,3.541664124,-9.8998909,123.3938065,84.89041,477.2445679,323.2775
05/04/2021 15:47:15.991,80281.78934,2140.0873,5,2,3.540554047,-9.900011063,123.3938065,84.91786,477.2445679,323.3747
05/04/2021 15:47:25.992,80291.78994,2150.0879,5,2,3.541000366,-9.900011063,123.3938065,84.94531,477.2445679,323.4719
05/04/2021 15:47:35.992,80301.79004,2160.088,5,2,3.541110992,-9.900046349,123.3938065,84.97276,477.2445679,323.5691
05/04/2021 15:47:45.992,80311.79034,2170.0883,5,2,3.540332794,-9.900003433,123.3938065,85.00021,477.2445679,323.6663
05/04/2021 15:47:55.992,80321.79074,2180.0887,5,2,3.540672302,-9.899944305,123.3938065,85.02766,477.2445679,323.7634
05/04/2021 15:48:05.993,80331.79124,2190.0892,5,2,3.540225983,-9.899930954,123.3938065,85.0551,477.2445679,323.8606
05/04/2021 15:48:15.993,80341.79164,2200.0896,5,2,3.54000473,-9.899918556,123.3938065,85.08254,477.2445679,323.9577
05/04/2021 15:48:25.993,80351.79174,2210.0897,5,2,3.540332794,-9.899933815,123.3938065,85.10999,477.2445679,324.0549
05/04/2021 15:48:35.993,80361.79194,2220.0899,5,2,3.540115356,-9.899949074,123.3938065,85.13743,477.2445679,324.1521
05/04/2021 15:48:45.994,80371.79204,2230.09,5,2,3.54000473,-9.899953842,123.3938065,85.16488,477.2445679,324.2492
05/04/2021 15:48:55.994,80381.79224,2240.0902,5,2,3.539344788,-9.900190353,123.3938065,85.19232,477.2445679,324.3464
05/04/2021 15:49:05.994,80391.79244,2250.0904,5,2,3.539672852,-9.899980545,123.3938065,85.21977,477.2445679,324.4435
05/04/2021 15:49:15.994,80401.79294,2260.0909,5,2,3.539234161,-9.900069237,123.3938065,85.24722,477.2445679,324.5407
05/04/2021 15:49:25.995,80411.79344,2270.0914,5,2,3.539234161,-9.899938583,123.3938065,85.27467,477.2445679,324.6378
05/04/2021 15:49:35.995,80421.79384,2280.0918,5,2,3.539783478,-9.899969101,123.3938065,85.30211,477.2445679,324.735
05/04/2021 15:49:45.996,80431.79404,2290.092,5,2,3.539455414,-9.899900436,123.3938065,85.32957,477.2445679,324.8322
05/04/2021 15:49:55.996,80441.79444,2300.0924,5,2,3.539234161,-9.899875641,123.3938065,85.35701,477.2445679,324.9293
05/04/2021 15:50:05.996,80451.79464,2310.0926,5,2,3.538898468,-9.899857521,123.3938065,85.38446,477.2445679,325.0264
05/04/2021 15:50:15.997,80461.79514,2320.0931,5,2,3.538566589,-9.899915695,123.3938065,85.41191,477.2445679,325.1236
05/04/2021 15:50:25.998,80471.79604,2330.094,5,2,3.538677216,-9.900003433,123.3938065,85.43936,477.2445679,325.2207
05/04/2021 15:50:35.998,80481.79644,2340.0944,5,2,3.538345337,-9.900120735,123.3938065,85.46681,477.2445679,325.3178
05/04/2021 15:50:45.998,80491.79684,2350.0948,5,2,3.537906647,-9.900006294,123.3938065,85.49426,477.2445679,325.415
05/04/2021 15:50:55.999,80501.79734,2360.0953,5,2,3.538455963,-9.900026321,123.3938065,85.52171,477.2445679,325.5121
05/04/2021 15:51:05.999,80511.79764,2370.0956,5,2,3.538017273,-9.899964333,123.3938065,85.54916,477.2445679,325.6092
05/04/2021 15:51:16.000,80521.79814,2380.0961,5,2,3.537574768,-9.899969101,123.3938065,85.57661,477.2445679,325.7063
05/04/2021 15:51:26.000,80531.79834,2390.0963,5,2,3.537796021,-9.899946213,123.3938065,85.60406,477.2445679,325.8034
05/04/2021 15:51:36.000,80541.79884,2400.0968,5,2,3.537353516,-9.899842262,123.3938065,85.63152,477.2445679,325.9006
05/04/2021 15:51:46.001,80551.79974,2410.0977,5,2,3.537353516,-9.900003433,123.3938065,85.65897,477.2445679,325.9977
05/04/2021 15:51:56.002,80561.80014,2420.0981,5,2,3.537796021,-9.900260925,123.3938065,85.68641,477.2445679,326.0948
05/04/2021 15:52:06.002,80571.80064,2430.0986,5,2,3.537464142,-9.899959564,123.3938065,85.71386,477.2445679,326.1919
05/04/2021 15:52:16.002,80581.80094,2440.0989,5,2,3.537239075,-9.899831772,123.3938065,85.74131,477.2445679,326.289
05/04/2021 15:52:26.003,80591.80124,2450.0992,5,2,3.53679657,-9.899918556,123.3938065,85.76876,477.2445679,326.3861
05/04/2021 15:52:36.003,80601.80114,2460.0991,5,2,3.536907196,-9.899816513,123.3938065,85.79621,477.2445679,326.4832
05/04/2021 15:52:46.003,80611.80154,2470.0995,5,2,3.537128448,-9.899930954,123.3938065,85.82366,477.2445679,326.5803
05/04/2021 15:52:56.003,80621.80174,2480.0997,5,2,3.537906647,-9.90004158,123.3938065,85.8511,477.2445679,326.6773
05/04/2021 15:53:06.004,80631.80204,2490.1,5,2,3.537128448,-9.900052071,123.3938065,85.87855,477.2445679,326.7744
05/04/2021 15:53:16.004,80641.80264,2500.1006,5,2,3.536689758,-9.899888039,123.3938065,85.906,477.2445679,326.8715
05/04/2021 15:53:26.005,80651.80324,2510.1012,5,2,3.536579132,-9.899978638,123.3938065,85.93344,477.2445679,326.9685
05/04/2021 15:53:36.005,80661.80324,2520.1012,5,2,3.536247253,-9.900036812,123.3938065,85.96089,477.2445679,327.0656
05/04/2021 15:53:46.005,80671.80334,2530.1013,5,2,3.536468506,-9.899978638,123.3938065,85.98833,477.2445679,327.1627
05/04/2021 15:53:56.005,80681.80374,2540.1017,5,2,3.536136627,-9.900046349,123.3938065,86.01578,477.2445679,327.2597
05/04/2021 15:54:06.005,80691.80374,2550.1017,5,2,3.536247253,-9.900136948,123.3938065,86.04322,477.2445679,327.3568
05/04/2021 15:54:16.006,80701.80464,2560.1026,5,2,3.536247253,-9.89986515,123.3938065,86.07067,477.2445679,327.4538
05/04/2021 15:54:26.007,80711.80584,2570.1038,5,2,3.535579681,-9.900064468,123.3938065,86.09812,477.2445679,327.5509
05/04/2021 15:54:36.008,80721.80674,2580.1047,5,2,3.535579681,-9.899800301,123.3938065,86.12557,477.2445679,327.6479
05/04/2021 15:54:46.009,80731.80724,2590.1052,5,2,3.535030365,-9.899885178,123.3938065,86.15302,477.2445679,327.745
05/04/2021 15:54:56.009,80741.80764,2600.1056,5,2,3.535030365,-9.899913788,123.3938065,86.18047,477.2445679,327.842
05/04/2021 15:55:06.009,80751.80784,2610.1058,5,2,3.534698486,-9.899845123,123.3938065,86.20792,477.2445679,327.9391
05/04/2021 15:55:16.010,80761.80844,2620.1064,5,2,3.535808563,-9.900125504,123.3938065,86.23538,477.2445679,328.0361
05/04/2021 15:55:26.011,80771.80954,2630.1075,5,2,3.535030365,-9.899834633,123.3938065,86.26283,477.2445679,328.1331
05/04/2021 15:55:36.012,80781.81034,2640.1083,5,2,3.535030365,-9.899913788,123.3938065,86.29028,477.2445679,328.2302
05/04/2021 15:55:46.012,80791.81044,2650.1084,5,2,3.534481049,-9.900233269,123.3938065,86.31773,477.2445679,328.3272
05/04/2021 15:55:56.012,80801.81044,2660.1084,5,2,3.534481049,-9.900155067,123.3938065,86.34517,477.2445679,328.4242
05/04/2021 15:56:06.012,80811.81084,2670.1088,5,2,3.53458786,-9.899731636,123.3938065,86.37262,477.2445679,328.5212
05/04/2021 15:56:16.013,80821.81114,2680.1091,5,2,3.534259796,-9.900117874,123.3938065,86.40007,477.2445679,328.6183
05/04/2021 15:56:26.013,80831.81124,2690.1092,5,2,3.534038544,-9.900133133,123.3938065,86.42752,477.2445679,328.7153
05/04/2021 15:56:36.014,80841.81204,2700.11,5,2,3.533924103,-9.899857521,123.3938065,86.45496,477.2445679,328.8123
05/04/2021 15:56:46.014,80851.81204,2710.11,5,2,3.534038544,-9.899862289,123.3938065,86.48241,477.2445679,328.9093
05/04/2021 15:56:56.014,80861.81214,2720.1101,5,2,3.533813477,-9.89980793,123.3938065,86.50986,477.2445679,329.0063
05/04/2021 15:57:06.014,80871.81274,2730.1107,5,2,3.53370285,-9.899869919,123.3938065,86.53731,477.2445679,329.1033
05/04/2021 15:57:16.014,80881.81294,2740.1109,5,2,3.534481049,-9.8998909,123.3938065,86.56475,477.2445679,329.2003
05/04/2021 15:57:26.015,80891.81354,2750.1115,5,2,3.53414917,-9.90004158,123.3938065,86.5922,477.2445679,329.2973
05/04/2021 15:57:36.016,80901.81404,2760.112,5,2,3.533813477,-9.900172234,123.3938065,86.61965,477.2445679,329.3943
05/04/2021 15:57:46.016,80911.81414,2770.1121,5,2,3.53414917,-9.900006294,123.3938065,86.6471,477.2445679,329.4913
05/04/2021 15:57:56.016,80921.81464,2780.1126,5,2,3.532264709,-9.899827003,123.3938065,86.67455,477.2445679,329.5883
05/04/2021 15:58:06.016,80931.81464,2790.1126,5,2,3.533592224,-9.899918556,123.3938065,86.702,477.2445679,329.6852
05/04/2021 15:58:16.017,80941.81534,2800.1133,5,2,3.533042908,-9.899949074,123.3938065,86.72945,477.2445679,329.7822
05/04/2021 15:58:26.018,80951.81624,2810.1142,5,2,3.532821655,-9.900102615,123.3938065,86.7569,477.2445679,329.8792
05/04/2021 15:58:36.018,80961.81644,2820.1144,5,2,3.532711029,-9.900013924,123.3938065,86.78436,477.2445679,329.9762
05/04/2021 15:58:46.019,80971.81734,2830.1153,5,2,3.532264709,-9.899964333,123.3938065,86.81181,477.2445679,330.0732
05/04/2021 15:58:56.019,80981.81754,2840.1155,5,2,3.532489777,-9.900003433,123.3938065,86.83924,477.2445679,330.1701
05/04/2021 15:59:06.020,80991.81794,2850.1159,5,2,3.532932281,-9.900015831,123.3938065,86.8667,477.2445679,330.2671
05/04/2021 15:59:16.020,81001.81824,2860.1162,5,2,3.532043457,-9.899929047,123.3938065,86.89414,477.2445679,330.364
05/04/2021 15:59:26.020,81011.81864,2870.1166,5,2,3.531822205,-9.899903297,123.3938065,86.92159,477.2445679,330.4609
05/04/2021 15:59:36.021,81021.81914,2880.1171,5,2,3.531494141,-9.899944305,123.3938065,86.94903,477.2445679,330.5579
05/04/2021 15:59:46.021,81031.81914,2890.1171,5,2,3.531715393,-9.900044441,123.3938065,86.97648,477.2445679,330.6548
05/04/2021 15:59:56.022,81041.82024,2900.1182,5,2,3.531162262,-9.899961472,123.3938065,87.00394,477.2445679,330.7518
05/04/2021 16:00:06.022,81051.82024,2910.1182,5,2,3.531272888,-9.899814606,123.3938065,87.03139,477.2445679,330.8488
05/04/2021 16:00:16.022,81061.82044,2920.1184,5,2,3.531822205,-9.899900436,123.3938065,87.05884,477.2445679,330.9457
05/04/2021 16:00:26.023,81071.82104,2930.119,5,2,3.531272888,-9.899946213,123.3938065,87.08628,477.2445679,331.0426
05/04/2021 16:00:36.023,81081.82124,2940.1192,5,2,3.531162262,-9.899751663,123.3938065,87.11373,477.2445679,331.1395
05/04/2021 16:00:46.023,81091.82124,2950.1192,5,2,3.531162262,-9.899980545,123.3938065,87.14117,477.2445679,331.2364
05/04/2021 16:00:56.023,81101.82144,2960.1194,5,2,3.531494141,-9.900003433,123.3938065,87.16862,477.2445679,331.3333
05/04/2021 16:01:06.023,81111.82154,2970.1195,5,2,3.530605316,-9.900056839,123.3938065,87.19607,477.2445679,331.4302
05/04/2021 16:01:16.023,81121.82164,2980.1196,5,2,3.530166626,-9.899888039,123.3938065,87.22352,477.2445679,331.5272
05/04/2021 16:01:26.023,81131.82184,2990.1198,5,2,3.53049469,-9.899831772,123.3938065,87.25097,477.2445679,331.6241
05/04/2021 16:01:36.023,81141.82194,3000.1199,5,2,3.530605316,-9.899936676,123.3938065,87.27842,477.2445679,331.721
05/04/2021 16:01:46.024,81151.82284,3010.1208,5,2,3.530834198,-9.899956703,123.3938065,87.30588,477.2445679,331.8179
05/04/2021 16:01:56.025,81161.82324,3020.1212,5,2,3.529724121,-9.899860382,123.3938065,87.33332,477.2445679,331.9148
05/04/2021 16:02:06.025,81171.82384,3030.1218,5,2,3.530723572,-9.900006294,123.3938065,87.36077,477.2445679,332.0117
05/04/2021 16:02:16.026,81181.82434,3040.1223,5,2,3.530277252,-9.899900436,123.3938065,87.38821,477.2445679,332.1086
05/04/2021 16:02:26.026,81191.82424,3050.1222,5,2,3.529174805,-9.900069237,123.3938065,87.41566,477.2445679,332.2055
05/04/2021 16:02:36.026,81201.82474,3060.1227,5,2,3.529834747,-9.89979744,123.3938065,87.44311,477.2445679,332.3023
05/04/2021 16:02:46.027,81211.82564,3070.1236,5,2,3.529285431,-9.900125504,123.3938065,87.47056,477.2445679,332.3992
05/04/2021 16:02:56.027,81221.82574,3080.1237,5,2,3.529834747,-9.899956703,123.3938065,87.498,477.2445679,332.4961
05/04/2021 16:03:06.028,81231.82604,3090.124,5,2,3.529396057,-9.899941444,123.3938065,87.52546,477.2445679,332.593
05/04/2021 16:03:16.028,81241.82654,3100.1245,5,2,3.528839111,-9.900333405,123.3938065,87.5529,477.2445679,332.6899
05/04/2021 16:03:26.029,81251.82744,3110.1254,5,2,3.529285431,-9.900133133,123.3938065,87.58036,477.2445679,332.7867
05/04/2021 16:03:36.029,81261.82764,3120.1256,5,2,3.528728485,-9.8998909,123.3938065,87.6078,477.2445679,332.8836
05/04/2021 16:03:46.029,81271.82774,3130.1257,5,2,3.528728485,-9.899906158,123.3938065,87.63525,477.2445679,332.9805
05/04/2021 16:03:56.030,81281.82804,3140.126,5,2,3.528179169,-9.900056839,123.3938065,87.6627,477.2445679,333.0774
05/04/2021 16:04:06.030,81291.82854,3150.1265,5,2,3.528507233,-9.899921417,123.3938065,87.69016,477.2445679,333.1742
05/04/2021 16:04:16.031,81301.82924,3160.1272,5,2,3.528396606,-9.900110245,123.3938065,87.71761,477.2445679,333.2711
05/04/2021 16:04:26.031,81311.82974,3170.1277,5,2,3.528507233,-9.900097847,123.3938065,87.74506,477.2445679,333.3679
05/04/2021 16:04:36.032,81321.83064,3180.1286,5,2,3.528396606,-9.899908066,123.3938065,87.77251,477.2445679,333.4648
05/04/2021 16:04:46.033,81331.83104,3190.129,5,2,3.528396606,-9.899929047,123.3938065,87.79996,477.2445679,333.5616
05/04/2021 16:04:56.033,81341.83144,3200.1294,5,2,3.528068542,-9.899898529,123.3938065,87.82739,477.2445679,333.6584
05/04/2021 16:05:06.033,81351.83154,3210.1295,5,2,3.528068542,-9.900069237,123.3938065,87.85485,477.2445679,333.7553
05/04/2021 16:05:16.034,81361.83214,3220.1301,5,2,3.526958466,-9.899933815,123.3938065,87.8823,477.2445679,333.8521
05/04/2021 16:05:26.034,81371.83224,3230.1302,5,2,3.527736664,-9.899842262,123.3938065,87.90975,477.2445679,333.9489
05/04/2021 16:05:36.034,81381.83284,3240.1308,5,2,3.527626038,-9.900033951,123.3938065,87.9372,477.2445679,334.0458
05/04/2021 16:05:46.035,81391.83314,3250.1311,5,2,3.527290344,-9.899967194,123.3938065,87.96465,477.2445679,334.1426
05/04/2021 16:05:56.036,81401.83404,3260.132,5,2,3.527069092,-9.900006294,123.3938065,87.9921,477.2445679,334.2394
05/04/2021 16:06:06.036,81411.83434,3270.1323,5,2,3.527069092,-9.900149345,123.3938065,88.01955,477.2445679,334.3362
05/04/2021 16:06:16.036,81421.83424,3280.1322,5,2,3.527069092,-9.899938583,123.3938065,88.04699,477.2445679,334.433
05/04/2021 16:06:26.037,81431.83514,3290.1331,5,2,3.526741028,-9.900046349,123.3938065,88.07444,477.2445679,334.5298
05/04/2021 16:06:36.037,81441.83534,3300.1333,5,2,3.526630402,-9.900159836,123.3938065,88.10189,477.2445679,334.6267
05/04/2021 16:06:46.037,81451.83544,3310.1334,5,2,3.526630402,-9.899951935,123.3938065,88.12934,477.2445679,334.7235
05/04/2021 16:06:56.037,81461.83574,3320.1337,5,2,3.526409149,-9.899946213,123.3938065,88.15679,477.2445679,334.8203
05/04/2021 16:07:06.037,81471.83584,3330.1338,5,2,3.526187897,-9.899953842,123.3938065,88.18423,477.2445679,334.917
05/04/2021 16:07:16.038,81481.83604,3340.134,5,2,3.525970459,-9.900094986,123.3938065,88.21169,477.2445679,335.0138
05/04/2021 16:07:26.038,81491.83614,3350.1341,5,2,3.525630951,-9.900105476,123.3938065,88.23914,477.2445679,335.1106
05/04/2021 16:07:36.038,81501.83614,3360.1341,5,2,3.525413513,-9.900011063,123.3938065,88.26658,477.2445679,335.2074
05/04/2021 16:07:46.038,81511.83634,3370.1343,5,2,3.525749207,-9.899814606,123.3938065,88.29403,477.2445679,335.3042
05/04/2021 16:07:56.038,81521.83644,3380.1344,5,2,3.524971008,-9.899975777,123.3938065,88.32148,477.2445679,335.4009
05/04/2021 16:08:06.038,81531.83654,3390.1345,5,2,3.525192261,-9.900018692,123.3938065,88.34893,477.2445679,335.4977
05/04/2021 16:08:16.038,81541.83694,3400.1349,5,2,3.525192261,-9.899895668,123.3938065,88.37637,477.2445679,335.5945
05/04/2021 16:08:26.039,81551.83734,3410.1353,5,2,3.525192261,-9.900099754,123.3938065,88.40383,477.2445679,335.6913
05/04/2021 16:08:36.039,81561.83784,3420.1358,5,2,3.524642944,-9.900029182,123.3938065,88.43128,477.2445679,335.788
05/04/2021 16:08:46.039,81571.83784,3430.1358,5,2,3.524860382,-9.899941444,123.3938065,88.45873,477.2445679,335.8848
05/04/2021 16:08:56.039,81581.83794,3440.1359,5,2,3.525081635,-9.899933815,123.3938065,88.48618,477.2445679,335.9815
05/04/2021 16:09:06.040,81591.83834,3450.1363,5,2,3.524971008,-9.899944305,123.3938065,88.51363,477.2445679,336.0783
05/04/2021 16:09:16.041,81601.83914,3460.1371,5,2,3.524532318,-9.899860382,123.3938065,88.54108,477.2445679,336.175
05/04/2021 16:09:26.041,81611.83984,3470.1378,5,2,3.52375412,-9.900038719,123.3938065,88.56852,477.2445679,336.2718
05/04/2021 16:09:36.041,81621.83994,3480.1379,5,2,3.524089813,-9.900190353,123.3938065,88.59598,477.2445679,336.3685
05/04/2021 16:09:46.042,81631.84024,3490.1382,5,2,3.523864746,-9.900092125,123.3938065,88.62342,477.2445679,336.4652
05/04/2021 16:09:56.042,81641.84074,3500.1387,5,2,3.52375412,-9.899915695,123.3938065,88.65086,477.2445679,336.562
05/04/2021 16:10:06.042,81651.84084,3510.1388,5,2,3.523422241,-9.899944305,123.3938065,88.67831,477.2445679,336.6587
05/04/2021 16:10:16.043,81661.84164,3520.1396,5,2,3.523311615,-9.900102615,123.3938065,88.70576,477.2445679,336.7554
05/04/2021 16:10:26.044,81671.84204,3530.14,5,2,3.52375412,-9.899769783,123.3938065,88.73322,477.2445679,336.8522
05/04/2021 16:10:36.044,81681.84224,3540.1402,5,2,3.523311615,-9.900136948,123.3938065,88.76067,477.2445679,336.9489
05/04/2021 16:10:46.044,81691.84254,3550.1405,5,2,3.523532867,-9.900090218,123.3938065,88.78811,477.2445679,337.0456
